,SupplierUniqueCatalogueNumber,BrandName,Generic,Manufacturer,Description,Dosage,Form,PackSize,PackSizeUnits,ProductType,RequiresRx,TaxName,IsTaxExempt,IsTaxIncluded,TaxPercent,PricePerPackage,CatalogTag,Status,PointsAccumulation
,1MGE0004050,Niine Dry Comfort Super Saver Pack Sanitary Pads,,Kerala Ayurveda Limited,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004051,Niine Naturally Soft Sanitary Pads with Biodegradable Disposal Bags Inside Free,,Swadeshi Ayurved,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004052,Graminway Gluten Free Tapioca Atta,,Amore Health Essentials Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004053,Small Wonder Adorable Bottle,,Intas Pharmaceuticals Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004054,DentoShine Gel Toothpaste for Kids,,Zandu Pharmaceutical Works Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004055,Moha Herbal Scrub,,Mitoch Pharma Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004056,Calak -A Lotion,,Macleods Pharmaceuticals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004057,"Proyurveda Maxartho Joint, Back Pain Gel",,Cipla Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004058,Vaadi Herbals Value Pack of Corn Rose Conditioner with Hibiscus Extract,,Basic Ayurveda,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004059,Omay Foods Navratan Mix-Indian Mix,,Tansukh Herbals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004060,Doxinate-A Cream,,Dabur India Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004061,JMD Medico Softorex Churan,,Apex Laboratories Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004062,Kerala Ayurveda Glymin Diabetic Drink,,Foregen Healthcare Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004063,Vitro Naturals Aloe Hair Cream,,Shree Dhootapapeshwar Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004064,Niine Naturally Soft Sanitary Pads with Biodegradable Disposal Bags Inside Free,,Bionucleus Pharmaceuticals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004065,Lama Rajh Prawartani Bati,,Agrawal Drugs Pvt. Ltd.,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004066,Lama Panchaskar Churn,,Vaadi Herbals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004067,Charak Manoll Capsule,,Cause & Cure Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004068,Organic Harvest Bathing Bar,,Mark India,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004069,Ointment Himalaya Pilex Forte,,Jiwadaya Healthcare Pvt. Ltd.,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004070,Basic Ayurveda Asthayu Awaleh,,Sri Jain Ayurvedic Pharmacy,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004071,Omay Foods Millets & Chana-Jaggery Coated,,Syscom Organic World Private Limited,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004072,Aminorich Drop,,Khadi Pure Gramodyog,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004073,Boncofer -XT Tablet,,Dr. Johns Laboratories Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004074,Himalaya Koflet Syrup,,Consumer Marketing India Private Limited,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004075,Matrical  200 Tablet,,Healthgenie India Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004076,Swadeshi Amla Churna,,Redcliffe Hygiene private limited,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004077,Painarth Ointment,,Lama Pharmaceuticals,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004078,Zeolix Flax Seeds,,Axiom Ayurveda,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004079,Basic Ayurveda Yasad Bhasma,,Vaadi Herbals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004080,Neo-D3 Nano Shot,,Kivi Labs Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004081,Swadeshi Triphala Churna,,Jawa Pharmaceuticals  Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004082,Soulfull Millet Smoothix (30gm Each),,Salvus Pharma,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004083,3D Forte Oral Drops,,Galpha Laboratories Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004084,Biofol Tablet,,Shree Baidyanath Ayurved Bhawan Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004085,Strenza Tablet,,Gufic Bioscience Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004086,Jain Aloe Vera Saffron Soap,,Redcliffe Hygiene private limited,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004087,Anju Sugam Churna,,Venova Pharmaceuticals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004088,Khadi Mauri Herbal Honey Soap,,Introgen Healthcare Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004089,Khadi Organique Soap,,Medicowin Remedies (P) Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004090,Khadi Organique Soap,,Pravek Kalp Herbal Products Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004091,Encof-SF Cough Linctus,,Q4Q Health Solutions India Private Limited,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004092,Khadi Organique Soap,,Mylan Pharmaceuticals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004093,Alva's Ashwagandharishta,,Theta Lab Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004094,Psoratar Ointment,,Wanbury Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004095,Khadi Organique Soap,,Magnus Vaidoherba,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004096,Swadeshi Neem Vati,,Lincoln Pharmaceuticals Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004097,Khadi Organique Soap,,Venus Remedies Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004098,Khadi Organique Soap,,Swadeshi Ayurved,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004099,Khadi Organique Soap,,Vasu Organics Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004100,Equal Sugar Control Sweetener (1gm Each),,Veloce Herbals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004101,Ferrofine XT Tablet,,Avis Lifecare Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004102,Alva's Kalamegha,,Mankind Pharma Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004103,Khadi Mauri Herbal Strawberry Soap,,East India Pharmaceutical Works Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004104,KMR Gel,,Sriveda Sattva Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004105,Alva's Balashwagandharishta,,Dabur India Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004106,Ayursun Pharma Pyrin Tablet,,Aristo Pharmaceuticals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004107,Khadi Organique Soap,,Sriveda Sattva Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004108,Zincal Cream,,Jiva Ayurvedic Pharmacy Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004109,Thrillx Herbs Brahmi Powder,,Sriveda Sattva Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004110,Alva's Murchita Taila,,Sriveda Sattva Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004111,Ayursun Pharma Itis Ointment,,Jiva Ayurvedic Pharmacy Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004112,Nanz Med Science Repelito Mosquito Repellent Cream,,1Mile Healthcare,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004113,Khadi Organique Soap,,Sun Pharmaceutical Industries Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004114,Secure Denture Cleansing Tablet,,Vyas Pharmaceuticals,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004115,Folydol M Tablet,,Talent India ,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004116,Glowin Soap,,Jiva Ayurvedic Pharmacy Ltd,,,,,,consumer health,No,GST,No,Yes,0,75,,Available,1
,1MGE0004117,Depura Vitamin D3 60000IU Oral Solution (5ml each),,Meghdoot Gramodyog Sewa sansthan,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004118,D-Sol 400IU Drops,,Macleods Pharmaceuticals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004119,Caladryl Lotion,,Scorleon Pharma,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004120,Himalaya Anti Hair Fall Cream,,Sriveda Sattva Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004121,Jiva Memorica Tablet,,Himalaya Drug Company,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004122,Swadeshi Ashwagandha Churna,,Psychotropics India Ltd,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004123,Heelmate Cracked Heel Repair Specialist Cream,,Sriveda Sattva Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004124,Uni-K2-7 Tablet,,Swadeshi Ayurved,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004125,NVM -M12 OD  Tablet,,Emami Ltd,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004126,Roop Mantra  Cucumber Face Wash,,Lupin Ltd,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004127,Carmicide Adults Liquid,,Frankfurt Pharma Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004128,Flatuna Tablet,,Chemco Plastic Industries Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004129,Z&D DS 20 Suspension,,Vitromed Healthcare,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004130,Jiva Gokshurvarunadi Kwath,,Obsurge Biotech Ltd,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004131,Baidyanath Talisadi Churna,,Dabur India Ltd,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004132,Gcs Tablet,,Vitromed Healthcare,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004133,Swadeshi Yashtimadhu Churna,,Divisa Herbal Care Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004134,Jain Rose Water No Chemicals No Alcohol,,VASU Healthcare Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004135,Cpink Drop,,Khadi Naturals,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004136,Livina Syrup,,Seagull Pharmaceutical Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004137,Emcof Herbal Cough Syrup,,Shree Baidyanath Ayurved Bhawan (P)Limited (Jhansi),,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004138,Baidyanath (Jhansi) Kasamrita Herbal Cough Syrup,,Khadi Pure Gramodyog,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004139,Zandu Rhumasyl Gel,,Axiom Ayurveda,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004140,Dweet 3 Drops,,Depsons Pharma,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004141,Tecotop Cream,,Nutriley Healthcare,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004142,Dhootapapeshwar Aravindasava,,DWD Pharmaceuticals Ltd,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004143,Prevcal -D Tablet,,Shree Baidyanath Ayurved Bhawan (P)Limited (Jhansi),,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004144,Satvyk Tulsi Seeds,,Surprise Foods,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004145,Acidinol Syrup,,Kerala Ayurveda Limited,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004146,Pretty Petals Potshot Toilet Seat Cover,,JHS Svendgaard Brands Limited,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004147,Charak Orafresh Mouth Wash,,Icon Pharma & Surgicals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004148,Hapdco Vascof Cough Syrup,,Alna Biotech Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004149,Digestomen Syrup,,Himalaya Drug Company,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004150,SBL Colo-Crys-B Tablet,,Jiva Ayurvedic Pharmacy Ltd,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004151,Aimil Semento Capsule,,Medsea Healthcare Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004152,Presens Tablet Organiser for One Day,,Vitromed Healthcare,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004153,Ban Labs Cutfar Ointment,,SBL Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004154,Syncovit L Capsule,,Lama Pharmaceuticals,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004155,Fermus XT Tablet,,Psychotropics India Ltd,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004156,Astanova Astakof Cough Syrup,,Redcliffe Hygiene private limited,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004157,Calciflow Tablet,,Narang Plastics Private Limited,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004158,Ferrofit Syrup,,Leeford Healthcare Ltd,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004159,Probilife-P Capsule,,JHS Svendgaard Brands Limited,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004160,B 9 Plus Capsule,,Gaba Care Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004161,Gasoquick  Oral Gel,,Vaadi Herbals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004162,Optimum Tablet,,Kineses Laboratories,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004163,Feredon Tablet,,Surprise Foods,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004164,Collazen Sachet,,Khadi Pure Gramodyog,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004165,Himalaya Personal Care Anti-Dandruff Styling Gel Strong Hold,,Vitromed Healthcare,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004166,C Roks-D3 Tablet,,SAF Fermion Ltd,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004167,Urban Tribe M45K+ Anti Microbial Safely Face Mask,,Obsurge Biotech Ltd,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004168,Ramy D3 Tablet,,Cadell Healthcare Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004169,Piles Cure Tablet,,Maxamus Pharma Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004170,Bibo Vapor Rub (10gm Each),,Gladstone Pharma India Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004171,Urban Tribe M45K+ Anti Microbial Safely Face Mask,,Syscom Organic World Private Limited,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004172,Urban Tribe M45K+ Anti Microbial Safely Face Mask,,Tansukh Herbals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,76,,Available,1
,1MGE0004173,Kozicare Skin Whitening Soap,,Uniprogen Biotech Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004174,Boroline Ultra Smooth Cream,,Excel Waves Labs Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004175,Multivite FM Omega Multimineral & Multivitamin Supplement Capsule,,Unimac Pharmaceuticals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004176,Four Seasons Ashwagandha Powder,,Sri Jain Ayurvedic Pharmacy,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004177,Fefol Spansules Capsule SR,,Siddhagiri Satvyk,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004178,Rejunex Capsule,,Kailash Ayurveda Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004179,Multani Kuka Tablet,,Torrent Pharmaceuticals Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004180,Basic Ayurveda Adrak Tulsi Cough Syrup,,Yutika Natural Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004181,Stim Ortho MB Toothbrush,,Galpha Laboratories Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004182,Jiva Mahadrakshadi Syrup,,Alkem Laboratories Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004183,3M 9004V Particulate Respirator Mask,,Sway Herbal Healthcare,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004184,Vyas Giloya Churna,,Birla Healthcare Ayurveda Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004185,Biotrex Kozirex Skin Whitening Soap,,Big Laboratories Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004186,Dhootapapeshwar Arsha Hita Ointment,,Sanat Products Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004187,Vyas Arjunchhal Churna,,BT Aushadhalaya,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004188,Jufex Syrup,,Multani Pharmaceuticals Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004189,Swadeshi Dashmoolarishta,,Jiva Ayurvedic Pharmacy Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004190,Vaadi Herbals Value Pack of Under Eye Cream - Almond Oil & Cucumber Extract,,Mankind Pharma Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004191,Navratna Ayurvedic Cool Hair Oil,,Aristo Pharmaceuticals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004192,Vyas Navjeevan Ras,,FDC Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004193,Carmicide Drop,,Mankind Pharma Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004194,VWash Plus Travel Pack,,Zuventus Healthcare Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004195,Tansukh Vidari Kand Churna,,Meyer Organics Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004196,Vyas Tulsi Patra Churna,,Zandu Pharmaceutical Works Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004197,Zerub Gel,,Axiom Ayurveda,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004198,Hapdco Clodent Neem Dental Cream,,Swadeshi Ayurved,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004199,Sirona Sanitary & Diaper Disposal Bags,,Jiva Ayurvedic Pharmacy Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004200,Surprise Foods Flax (Alsi) Seeds,,Axiom Ayurveda,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004201,Kerala Ayurveda Durdurapathradi Keram,,Stiefel India Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004202,Benzer 2.5 Gel,,1Mile Healthcare,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004203,Bio Laboratories Glycerin Liquid,,Dabur India Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004204,Dabur Vatika Naturals Shampoo,,Dabur India Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004205,Eazol Anti-Fungal Cream,,Divisa Herbal Care Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004206,Calak Lotion,,Centaur Pharmaceuticals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004207,Unjha Shwas Kuthar Rasa,,Morepen Laboratories Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004208,Kerala Ayurveda Thrivruth Lehyam,,Basic Ayurveda,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004209,Samika Nutricare Sat-Isabgol Husk,,Origami Cellulo Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004210,Vaadi Herbals Value Pack of Anti-Acne Cream - Clove & Neem extract,,Dr Reddy's Laboratories Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004211,Himalaya Hiora Toothpaste,,Cipla Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004212,Oritus Syrup,,Basic Ayurveda,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004213,Calcurosin  Tablet,,Jiva Ayurvedic Pharmacy Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004214,Monogesic Plus Gel,,Khadi Pure Gramodyog,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004215,MD-Cal Tablet,,JHS Svendgaard Brands Limited,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004216,Myfolact Tablet,,Swadeshi Ayurved,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004217,3 Efa Capsule,,Excella Life Sciences Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004218,Rexol Gel,,Basic Ayurveda,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004219,Leoplex Z Tablet,,Rising Sun Aromas & Spirituals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004220,Avifol Tablet,,Sheth Brothers,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004221,Pravek Diabkalp Tablet,,JHS Svendgaard Brands Limited,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004222,Unjha Medohar Vidangadi Loha,,Aristo Pharmaceuticals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004223,NH-Vit Tablet,,Basic Ayurveda,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004224,Dixer Gel,,Basic Ayurveda,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004225,Mibnano-D3 Shots,,Tidal Laboratories Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004226,Vaio JR Syrup,,Meghdoot Gramodyog Sewa sansthan,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004227,Mpil Neemelia Oil,,Global Dent Aids Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004228,Organic Harvest Bathing Bar,,JHS Svendgaard Brands Limited,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004229,Charak Alka 5 Syrup,,Dhampure Speciality Sugars Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004230,Olic Active Tablet,,Siddhagiri Satvyk,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004231,Vitomin-D3 Drop,,Hyzinik,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004232,Travamax Plus Syrup,,Bio Vitamins,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004233,Folik Activ 1mg Tablet,,Swadeshi Ayurved,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004234,Otrinoz Baby 0.025% Nasal Drops,,Siddhagiri Satvyk,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004235,Keepsafe Intimate Wipes for Women (10 Each),,Clyde Pharmaceuticals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004236,Alzyme Syrup,,Focus Combine Marketing Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004237,Carmopeptin Drop,,Basic Ayurveda,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004238,Glozz 4K Tablet,,Tansukh Herbals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004239,Rio Z Powder,,Basic Ayurveda,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
,1MGE0004240,Iconac Gel,,JHS Svendgaard Brands Limited,,,,,,consumer health,No,GST,No,Yes,0,77,,Available,1
